nRegisto,dci,nome_medicamento,forma_farmaceutica,dosagem,tamanho_embalagem,cnpem,pricePVP,pricePVPnotified,priceUtente,pricePensionist,commercialized,isGeneric,infoUrl
5639638,Tramadol,Tramadol Labesfal,Comprimido de libertação prolongada,100 mg,30 unidade(s),50016792,"€ 5,99",,"€ 3,65","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3386b7b06e1d11e2801fd949a9235d64
2511186,Tramadol,Tramal retard,Comprimido de libertação prolongada,100 mg,20 unidade(s),50016776,"€ 5,57",,"€ 3,84","€ 1,12",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b8850c306c8a11e28120fed13b5966d5
5901012,Tramadol + Dexcetoprofeno,Tramadol + Dexcetoprofeno Krka,Comprimido revestido por película,75 mg + 25 mg,20 unidade(s),50157310,"€ 6,68",,"€ 6,68","€ 6,68",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1247526ee08bf830e060a8c034294e36
5674239,Tramadol + Dexcetoprofeno,Skudexa,Comprimido revestido por película,75 mg + 25 mg,20 unidade(s),50157310,"€ 9,06",,"€ 9,06","€ 9,06",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d1eb0010a18c11e4872ada0eda287a52
5747050,Tramadol + Dexcetoprofeno,Skudexa,Granulado para solução oral em saqueta,75 mg + 25 mg,20 unidade(s),50171909,"€ 9,06",,"€ 9,06","€ 9,06",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7e2977f03b0d11e78d77bf3a264bd568
5395066,Tramadol + Paracetamol,Tramadol + Paracetamol Mylan,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 1,82",,"€ 1,16","€ 0,13",Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d85b2e406da211e28a6ceeb5272a9a7e
5343553,Tramadol + Paracetamol,Tramadol + Paracetamol Pharmakern,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 2,02",,"€ 1,36","€ 1,09",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=90cf4b106da211e290c8b91717beb5e8
5669759,Tramadol + Paracetamol,Tramadol + Paracetamol Aristo,Comprimido efervescente,37.5 mg + 325 mg,20 unidade(s),50193929,"€ 3,99",,"€ 2,51","€ 0,20",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ccb33d10715e11e3952beb4a4bc568cc
5865258,Tramadol + Paracetamol,Tramadol + Paracetamol Alter,Comprimido revestido por película,75 mg + 650 mg,20 unidade(s),50059700,"€ 4,10",,"€ 2,58","€ 1,97",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f2859f42c3bcce76e050a8c034291d8c
5834973,Tramadol + Paracetamol,Tramadol + Paracetamol Pharmakern,Comprimido,75 mg + 650 mg,20 unidade(s),50059700,"€ 4,71",,"€ 2,97","€ 2,26",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0003539bee024d2f91c9f5d3fac68364
5493556,Tramadol + Paracetamol,Tramadol + Paracetamol Bluepharma,Comprimido,75 mg + 650 mg,20 unidade(s),50059700,"€ 5,07",,"€ 3,19","€ 2,43",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=2614f3506e5c11e2a19fd8417fb32aa3
5166947,Tramadol + Paracetamol,Tramadol + Paracetamol Ratiopharm,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 3,88",,"€ 3,22","€ 2,95",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5962a5f06d9811e2b40bfb538512a541
5488663,Tramadol + Paracetamol,Tramadol + Paracetamol Generis,Comprimido,75 mg + 650 mg,20 unidade(s),50059700,"€ 5,25",,"€ 3,31","€ 2,52",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b992f3a06e5411e2a400932e78b2ca27
5164769,Tramadol + Paracetamol,Tramadol + Paracetamol Generis,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 3,98",,"€ 3,32","€ 3,05",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3e6ac4906d9711e2b0a3c13cc72e2196
5164926,Tramadol + Paracetamol,Tramadol + Paracetamol Krka,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 3,98",,"€ 3,32","€ 3,05",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=412c2e806d9711e2bb1cb45e3e1ebcef
5659206,Tramadol + Paracetamol,Tramadol + Paracetamol Aristo,Comprimido revestido por película,75 mg + 650 mg,20 unidade(s),50059700,"€ 5,84",,"€ 3,68","€ 2,80",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f66e46202dda11e4898ff1c5c9d69c1e
5678909,Tramadol + Paracetamol,Tramadol + Paracetamol Krka,Comprimido revestido por película,75 mg + 650 mg,20 unidade(s),50059700,"€ 6,17",,"€ 3,89","€ 2,96",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=41eb2a20635c11e5bc3bea71b242cf30
5456009,Tramadol + Paracetamol,Tramadol + Paracetamol Farmoz,Comprimido,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 3,98",,"€ 3,98","€ 3,98",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=99c503b06e5411e29ee2af00e2ef0cc6
5190517,Tramadol + Paracetamol,Zaldiar Efe,Comprimido efervescente,37.5 mg + 325 mg,20 unidade(s),50193929,"€ 5,46",,"€ 3,98","€ 1,67",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=2568f8c06d9411e2b22ddaaef21b6d18
5669809,Tramadol + Paracetamol,Tramadol + Paracetamol Aristo,Comprimido efervescente,75 mg + 650 mg,20 unidade(s),50193996,"€ 6,33",,"€ 3,99","€ 3,04",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e1d5da40715e11e38b49c7faf567214f
5895404,Tramadol + Paracetamol,Zaldiar IP,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 5,09",,"€ 4,43","€ 4,16",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3c2137bb14ff45ebbcb09649682937e3
5319884,Tramadol + Paracetamol,Zaldiar,Comprimido revestido por película,37.5 mg + 325 mg,20 unidade(s),50042181,"€ 5,36",,"€ 4,70","€ 4,43",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d5e470506c8e11e2897ab435688b741e
5667027,Tramadol + Paracetamol,Tramadol + Paracetamol Krka,Comprimido de libertação prolongada,75 mg + 650 mg,20 unidade(s),50056182,"€ 7,89",,"€ 4,97","€ 3,79",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f1cf67c0844c11e497bea964fc75720a
5488721,Tramadol + Paracetamol,Tramadol + Paracetamol toLife,Comprimido,75 mg + 650 mg,20 unidade(s),50059700,"€ 8,78",,"€ 5,53","€ 4,21",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a4278da06e5411e286c3eaf2d96363fe
5456025,Tramadol + Paracetamol,Zilpen,Comprimido,75 mg + 650 mg,20 unidade(s),50059700,"€ 8,78",,"€ 5,53","€ 4,21",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9a1064906e5411e29fdfba2005702cc2
8116707,Tramazolina,Rhinospray,Solução para pulverização nasal,1.18 mg/ml,1 unidade(s) - 10 ml,50084160,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3c6a56f06d6611e2b1159059348bdf87
2181188,Trandolapril,Gopten,Cápsula,0.5 mg,14 unidade(s),50009192,"€ 3,21",,"€ 1,00","€ 0,51",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=15f441b06cd111e2a347cb0be257a128
2181287,Trandolapril,Gopten,Cápsula,0.5 mg,56 unidade(s),50009184,"€ 5,36",,"€ 1,66","€ 0,86",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=15f441b06cd111e2a347cb0be257a128
5015458,Trandolapril,Trandolapril Generis,Cápsula,2 mg,56 unidade(s),50009150,"€ 9,17",,"€ 2,84","€ 0,46",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=85bdb0b06d8711e2a877a02b34f87452
5222740,Trandolapril,Trandolapril Mylan,Cápsula,2 mg,56 unidade(s),50009150,"€ 9,17",,"€ 2,84","€ 0,46",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=217db9006d8d11e2a938a733be71cb61
2181485,Trandolapril,Gopten,Cápsula,2 mg,56 unidade(s),50009150,"€ 11,19",,"€ 4,86","€ 2,48",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=155cbca06cd111e29b02f7c26c0e10f6
5015524,Trandolapril,Trandolapril Generis,Cápsula,4 mg,56 unidade(s),50039504,"€ 16,07",,"€ 4,98","€ 0,80",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=88af79706d8711e2b446f0e9b0bb2a4c
5859632,Timolol + Travoprost,Nexotrav,"Colírio, solução",5 mg/ml + 0.04 mg/ml,1 unidade(s) - 2.5 ml,50109740,"€ 12,73",,"€ 1,27","€ 0,64",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e0d7670d70129008e050a8c034293a8a
5667050,Timolol + Travoprost,DuoTrav,"Colírio, solução",5 mg/ml + 0.04 mg/ml,1 unidade(s) - 2.5 ml,50109740,"€ 15,39",,"€ 1,54","€ 0,77",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0dff83906dba11e28c82f6c5d118d7a4
5870944,Timolol + Travoprost,Nexotrav,"Colírio, solução",5 mg/ml + 0.04 mg/ml,3 unidade(s) - 2.5 ml,50109758,"€ 30,81",,"€ 3,08","€ 1,54",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e0d7670d70129008e050a8c034293a8a
5090535,Trazodona,Trazodona Ratiopharm,Comprimido,150 mg,20 unidade(s),50048775,"€ 3,57",,"€ 2,25","€ 0,19",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4f5174806d9111e295f89449a2306346
5088976,Trazodona,Trazodona Generis,Comprimido,150 mg,20 unidade(s),50048775,"€ 3,67",,"€ 2,35","€ 0,29",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1b18e2306d9011e2b5e4e89833cc1c8e
5088919,Trazodona,Trazodona Generis,Comprimido,100 mg,20 unidade(s),50017187,"€ 4,16",,"€ 2,62","€ 0,21",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1a1925706d9011e2a098cca6cad145f3
5089214,Trazodona,Trazodona Ratiopharm,Comprimido,100 mg,20 unidade(s),50017187,"€ 4,16",,"€ 2,62","€ 0,21",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4cb015b06d9111e280698decae17939a
2845485,Trazodona,Trazone AC,Comprimido de libertação modificada,150 mg,20 unidade(s),50018833,"€ 5,61",,"€ 3,53","€ 2,69",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=de73a7806d5711e2b7259fa5978e7246
2783082,Trazodona,Triticum AC,Comprimido de libertação modificada,150 mg,20 unidade(s),50018833,"€ 5,61",,"€ 3,53","€ 2,69",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=548a53706d5711e2af04cd951bbcb6b9
5553326,Trazodona,Trazone OD,Comprimido de libertação prolongada,150 mg,10 unidade(s),50059912,"€ 3,57",,"€ 3,57","€ 3,57",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=add006a06e6511e28bc68f46b1490b45
8559633,Trazodona,Triticum,Comprimido revestido por película,100 mg,20 unidade(s),50017187,"€ 5,36",,"€ 3,82","€ 1,41",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=de23f0006c8a11e2be52f33fb5b10f33
5088927,Trazodona,Trazodona Generis,Comprimido,100 mg,60 unidade(s),50017179,"€ 6,20",,"€ 4,01","€ 0,59",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1a1925706d9011e2a098cca6cad145f3
5089222,Trazodona,Trazodona Ratiopharm,Comprimido,100 mg,60 unidade(s),50017179,"€ 6,20",,"€ 4,01","€ 0,59",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4cb015b06d9111e280698decae17939a
8559641,Trazodona,Triticum,Comprimido revestido por película,100 mg,60 unidade(s),50017179,"€ 6,20",,"€ 4,01","€ 0,59",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=de23f0006c8a11e2be52f33fb5b10f33
5090543,Trazodona,Trazodona Ratiopharm,Comprimido,150 mg,60 unidade(s),50048783,"€ 8,64",,"€ 5,28","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4f5174806d9111e295f89449a2306346
5089008,Trazodona,Trazodona Generis,Comprimido,150 mg,60 unidade(s),50048783,"€ 9,65",,"€ 6,29","€ 1,01",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1b18e2306d9011e2b5e4e89833cc1c8e
2849487,Trazodona,Trazone AC,Comprimido de libertação modificada,150 mg,60 unidade(s),50018841,"€ 16,01",,"€ 10,09","€ 7,68",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=de73a7806d5711e2b7259fa5978e7246
2783181,Trazodona,Triticum AC,Comprimido de libertação modificada,150 mg,60 unidade(s),50018841,"€ 16,01",,"€ 10,09","€ 7,68",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=548a53706d5711e2af04cd951bbcb6b9
5553433,Trazodona,Trazone OD,Comprimido de libertação prolongada,300 mg,30 unidade(s),50059947,"€ 18,52",,"€ 11,67","€ 8,89",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ac3e6a206e6511e2a7a39db0cd3bb8e2
5474739,Trazodona,Triticum OD,Comprimido de libertação prolongada,300 mg,30 unidade(s),50059947,"€ 18,52",,"€ 11,67","€ 8,89",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=125bc3706e5711e2a27b9f7ad50ed5cb
9589622,Trepibutona,Choliatron,Comprimido,40 mg,60 unidade(s),50068083,,"€ 41,52","€ 41,52","€ 41,52",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=20094cd06d5e11e2b82aef5d0379b43c
9589614,Trepibutona,Choliatron,Comprimido,40 mg,20 unidade(s),50068075,,"€ 17,18","€ 17,18","€ 17,18",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=20094cd06d5e11e2b82aef5d0379b43c
8503318,Econazol + Triamcinolona,Pevisone,Creme,10 mg/g + 1 mg/g,1 unidade(s) - 30 g,50082388,,"€ 7,76","€ 7,76","€ 7,76",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=87bea9406d6511e284d7d633e1899ef8
4701694,Hidroclorotiazida + Triamtereno,Dyazide,Comprimido,25 mg + 50 mg,10 unidade(s),50071246,"€ 2,26",,"€ 0,70","€ 0,36",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ce6f08406d5f11e2b8ce9d8917d88e36
